#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  1.5534  -10.7532  -10.7532   -7.1994   -7.1994   -3.4254   -3.4254   -1.7542   -1.7542   -1.1448   -1.1448    0.7409    0.7410    2.6568    2.6569    3.0486    3.0487    4.6862    4.6912    4.8957    4.9029    5.5673    5.5793
  1.5714  -10.6937  -10.6937   -7.2556   -7.2555   -3.4589   -3.4589   -1.7918   -1.7918   -1.1869   -1.1869    0.7436    0.7436    2.6087    2.6087    3.0472    3.0472    4.7504    4.7552    4.9164    4.9225    5.5862    5.5989
  1.5893  -10.6331  -10.6331   -7.3149   -7.3149   -3.4859   -3.4859   -1.8285   -1.8285   -1.2313   -1.2313    0.7512    0.7512    2.5581    2.5582    3.0457    3.0457    4.8129    4.8173    4.9323    4.9376    5.6119    5.6253
  1.6073  -10.5716  -10.5716   -7.3773   -7.3772   -3.5068   -3.5068   -1.8640   -1.8640   -1.2775   -1.2775    0.7632    0.7632    2.5061    2.5062    3.0439    3.0439    4.8609    4.8644    4.9556    4.9607    5.6458    5.6600
  1.6252  -10.5094  -10.5093   -7.4421   -7.4421   -3.5220   -3.5220   -1.8984   -1.8984   -1.3250   -1.3250    0.7792    0.7792    2.4535    2.4536    3.0418    3.0418    4.8747    4.8772    5.0068    5.0121    5.6883    5.7029
  1.6431  -10.4466  -10.4465   -7.5089   -7.5089   -3.5318   -3.5318   -1.9316   -1.9316   -1.3730   -1.3730    0.7986    0.7987    2.4010    2.4011    3.0395    3.0395    4.8642    4.8662    5.0773    5.0826    5.7387    5.7537
  1.6611  -10.3835  -10.3835   -7.5772   -7.5772   -3.5368   -3.5368   -1.9637   -1.9637   -1.4210   -1.4210    0.8210    0.8210    2.3490    2.3491    3.0368    3.0368    4.8428    4.8443    5.1555    5.1608    5.7961    5.8111
  1.6790  -10.3205  -10.3205   -7.6464   -7.6464   -3.5375   -3.5374   -1.9947   -1.9947   -1.4684   -1.4684    0.8458    0.8458    2.2981    2.2982    3.0339    3.0340    4.8157    4.8168    5.2380    5.2432    5.8591    5.8741
  1.6970  -10.2579  -10.2579   -7.7159   -7.7159   -3.5343   -3.5343   -2.0246   -2.0245   -1.5145   -1.5145    0.8724    0.8724    2.2486    2.2486    3.0309    3.0309    4.7853    4.7862    5.3235    5.3286    5.9266    5.9414
  1.7149  -10.1961  -10.1961   -7.7849   -7.7849   -3.5280   -3.5280   -2.0532   -2.0532   -1.5586   -1.5586    0.9003    0.9003    2.2009    2.2009    3.0279    3.0279    4.7536    4.7543    5.4116    5.4167    5.9974    6.0120
  1.7329  -10.1358  -10.1358   -7.8526   -7.8525   -3.5192   -3.5192   -2.0806   -2.0806   -1.6002   -1.6002    0.9288    0.9289    2.1553    2.1554    3.0248    3.0248    4.7218    4.7224    5.5020    5.5070    6.0704    6.0845
  1.7508  -10.0776  -10.0776   -7.9181   -7.9181   -3.5085   -3.5085   -2.1066   -2.1066   -1.6387   -1.6387    0.9575    0.9575    2.1123    2.1123    3.0219    3.0219    4.6911    4.6916    5.5944    5.5993    6.1442    6.1576
  1.7688  -10.0222  -10.0222   -7.9804   -7.9804   -3.4966   -3.4966   -2.1311   -2.1311   -1.6737   -1.6736    0.9856    0.9856    2.0722    2.0723    3.0191    3.0191    4.6621    4.6626    5.6885    5.6933    6.2171    6.2296
  1.7867   -9.9706   -9.9706   -8.0385   -8.0385   -3.4843   -3.4843   -2.1536   -2.1536   -1.7045   -1.7045    1.0124    1.0124    2.0356    2.0356    3.0165    3.0165    4.6358    4.6361    5.7840    5.7888    6.2868    6.2981
  1.8046   -9.9238   -9.9238   -8.0910   -8.0910   -3.4722   -3.4722   -2.1739   -2.1739   -1.7311   -1.7311    1.0372    1.0372    2.0029    2.0029    3.0142    3.0142    4.6125    4.6129    5.8803    5.8850    6.3501    6.3600
  1.8226   -9.8830   -9.8830   -8.1367   -8.1367   -3.4611   -3.4611   -2.1915   -2.1915   -1.7530   -1.7530    1.0591    1.0591    1.9748    1.9748    3.0123    3.0123    4.5929    4.5932    5.9768    5.9814    6.4025    6.4106
  1.8405   -9.8495   -9.8495   -8.1742   -8.1741   -3.4517   -3.4517   -2.2059   -2.2059   -1.7702   -1.7702    1.0773    1.0774    1.9520    1.9520    3.0107    3.0108    4.5772    4.5775    6.0719    6.0763    6.4381    6.4443
  1.8585   -9.8244   -9.8244   -8.2021   -8.2021   -3.4445   -3.4445   -2.2166   -2.2166   -1.7825   -1.7825    1.0911    1.0911    1.9350    1.9351    3.0096    3.0096    4.5658    4.5661    6.1628    6.1668    6.4498    6.4546
  1.8764   -9.8089   -9.8089   -8.2193   -8.2193   -3.4399   -3.4399   -2.2232   -2.2232   -1.7899   -1.7899    1.0996    1.0996    1.9246    1.9247    3.0089    3.0089    4.5589    4.5592    6.2414    6.2451    6.4353    6.4397
  1.8944   -9.8037   -9.8036   -8.2252   -8.2252   -3.4384   -3.4384   -2.2254   -2.2254   -1.7924   -1.7924    1.1025    1.1025    1.9211    1.9211    3.0087    3.0087    4.5566    4.5569    6.2800    6.2832    6.4179    6.4225
  1.8944   -9.8037   -9.8036   -8.2252   -8.2252   -3.4384   -3.4384   -2.2254   -2.2254   -1.7924   -1.7924    1.1025    1.1025    1.9211    1.9211    3.0087    3.0087    4.5566    4.5569    6.2800    6.2832    6.4179    6.4225
  1.9047   -9.8033   -9.8033   -8.2254   -8.2253   -3.4385   -3.4385   -2.2264   -2.2264   -1.7933   -1.7933    1.1057    1.1057    1.9207    1.9207    3.0074    3.0074    4.5572    4.5575    6.2815    6.2848    6.4182    6.4229
